,traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
11309,4362,,268.37,0.0,0.0,20,Clouds,few clouds,16-03-2014 14:00
11310,4186,,269.14,0.0,0.0,40,Clouds,scattered clouds,16-03-2014 15:00
11311,4108,,269.26,0.0,0.0,75,Clouds,broken clouds,16-03-2014 16:00
11312,4003,,269.43,0.0,0.0,90,Clouds,overcast clouds,16-03-2014 17:00
11313,3537,,269.23,0.0,0.0,90,Clouds,overcast clouds,16-03-2014 18:00
11314,3424,,268.68,0.0,0.0,90,Clouds,overcast clouds,16-03-2014 19:00
11315,2536,,268.33,0.0,0.0,75,Clouds,broken clouds,16-03-2014 20:00
11316,2058,,267.96,0.0,0.0,75,Clouds,broken clouds,16-03-2014 21:00
11317,1554,,267.76,0.0,0.0,75,Clouds,broken clouds,16-03-2014 22:00
11318,879,,267.83,0.0,0.0,90,Clouds,overcast clouds,16-03-2014 23:00
11319,497,,268.13,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 00:00
11320,318,,268.05,0.0,0.0,75,Clouds,broken clouds,17-03-2014 01:00
11321,218,,268.19,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 02:00
11322,328,,268.39,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 03:00
11323,781,,268.5,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 04:00
11324,2565,,268.48,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 05:00
11325,5424,,268.72,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 06:00
11326,6306,,268.93,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 07:00
11327,5266,,269.29,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 08:00
11328,3929,,269.37,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 09:00
11329,3556,,269.76,0.25,0.0,90,Rain,light rain,17-03-2014 10:00
11330,3716,,270.2,0.25,0.0,90,Rain,light rain,17-03-2014 11:00
11331,4189,,271.51,0.25,0.0,90,Rain,light rain,17-03-2014 12:00
11332,4450,,272.79,0.25,0.0,90,Rain,light rain,17-03-2014 13:00
11333,4931,,273.82,0.25,0.0,90,Rain,light rain,17-03-2014 14:00
11334,5607,,274.49,0.38,0.0,90,Rain,light rain,17-03-2014 15:00
11335,6227,,274.94,0.25,0.0,20,Rain,light rain,17-03-2014 16:00
11336,5788,,274.93,0.25,0.0,90,Rain,light rain,17-03-2014 17:00
11337,4276,,274.5,0.25,0.0,20,Rain,light rain,17-03-2014 18:00
11338,2958,,274.34,0.0,0.0,75,Clouds,broken clouds,17-03-2014 19:00
11339,2652,,273.64,0.0,0.0,40,Clouds,scattered clouds,17-03-2014 20:00
11340,2639,,273.36,0.0,0.0,40,Clouds,scattered clouds,17-03-2014 21:00
11341,1623,,273.25,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 22:00
11342,1054,,272.97,0.0,0.0,90,Clouds,overcast clouds,17-03-2014 23:00
11343,659,,272.71,0.0,0.0,75,Clouds,broken clouds,18-03-2014 00:00
11344,405,,272.35,0.0,0.0,75,Clouds,broken clouds,18-03-2014 01:00
11345,290,,272.28,0.0,0.0,75,Clouds,broken clouds,18-03-2014 02:00
11346,418,,271.94,0.0,0.0,75,Clouds,broken clouds,18-03-2014 03:00
11347,842,,271.99,0.0,0.0,75,Clouds,broken clouds,18-03-2014 04:00
11348,2623,,271.98,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 05:00
11349,5637,,271.97,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 06:00
11350,6291,,271.83,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 07:00
11351,5619,,271.48,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 08:00
11352,4782,,271.7,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 09:00
11353,4240,,272.81,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 10:00
11354,4492,,273.3,0.25,0.0,1,Rain,light rain,18-03-2014 11:00
11355,4732,,274.29,0.25,0.0,90,Rain,light rain,18-03-2014 12:00
11356,4787,,274.78,0.25,0.0,90,Rain,light rain,18-03-2014 13:00
11357,5104,,274.88,0.25,0.0,90,Rain,light rain,18-03-2014 14:00
11358,5614,,274.91,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 15:00
11359,6309,,275.02,0.25,0.0,90,Rain,light rain,18-03-2014 16:00
11360,5968,,275.0,0.25,0.0,90,Rain,light rain,18-03-2014 17:00
11361,4315,,274.07,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 18:00
11362,2988,,273.08,0.0,0.0,90,Clouds,overcast clouds,18-03-2014 19:00
11363,2396,,272.51,0.25,0.0,90,Rain,light rain,18-03-2014 20:00
11364,1956,,272.35,0.51,0.0,90,Rain,light rain,18-03-2014 21:00
11365,1958,,272.06,0.76,0.0,90,Rain,light rain,18-03-2014 22:00
11366,1474,,271.71,0.76,0.0,90,Rain,light rain,18-03-2014 23:00
11367,481,,271.33,0.25,0.0,90,Rain,light rain,19-03-2014 00:00
11368,350,,270.96,0.25,0.0,90,Rain,light rain,19-03-2014 01:00
11369,289,,270.69,0.25,0.0,90,Rain,light rain,19-03-2014 02:00
11370,393,,270.57,0.0,0.0,90,Clouds,overcast clouds,19-03-2014 03:00
11371,829,,270.49,0.0,0.0,90,Clouds,overcast clouds,19-03-2014 04:00
11372,2562,,270.15,0.0,0.0,90,Clouds,overcast clouds,19-03-2014 05:00
11373,4966,,270.08,0.25,0.0,90,Rain,light rain,19-03-2014 06:00
11374,5174,,270.05,0.25,0.0,90,Rain,light rain,19-03-2014 07:00
11375,5333,,270.35,0.0,0.0,90,Clouds,overcast clouds,19-03-2014 08:00
11376,4714,,270.68,0.0,0.0,90,Clouds,overcast clouds,19-03-2014 09:00
11377,4071,,271.71,0.0,0.0,90,Clouds,overcast clouds,19-03-2014 10:00
11378,4147,,272.73,1.02,0.0,90,Rain,moderate rain,19-03-2014 11:00
11379,4518,,273.65,0.54,0.0,90,Rain,light rain,19-03-2014 12:00
11380,4676,,274.1,0.7,0.0,90,Rain,light rain,19-03-2014 13:00
11381,4945,,274.4,0.54,0.0,90,Rain,light rain,19-03-2014 14:00
11382,5623,,274.76,0.48,0.0,90,Rain,light rain,19-03-2014 15:00
11383,6140,,275.01,0.48,0.0,90,Rain,light rain,19-03-2014 16:00
11384,6068,,275.2,0.48,0.0,90,Rain,light rain,19-03-2014 17:00
11385,4429,,275.27,0.29,0.0,90,Rain,light rain,19-03-2014 18:00
11386,3197,,274.94,0.3,0.0,75,Rain,light rain,19-03-2014 19:00
11387,2820,,274.3,0.25,0.0,75,Rain,light rain,19-03-2014 20:00
11388,2616,,273.53,0.0,0.0,75,Clouds,broken clouds,19-03-2014 21:00
11389,1725,,272.9,0.0,0.0,75,Clouds,broken clouds,19-03-2014 22:00
11390,1046,,271.83,0.0,0.0,40,Clouds,scattered clouds,19-03-2014 23:00
11391,527,,270.68,0.0,0.0,20,Clouds,few clouds,20-03-2014 00:00
11392,328,,269.49,0.0,0.0,20,Clouds,few clouds,20-03-2014 01:00
11393,237,,268.87,0.0,0.0,1,Clear,sky is clear,20-03-2014 02:00
11394,387,,268.48,0.0,0.0,1,Clear,sky is clear,20-03-2014 03:00
11395,812,,268.03,0.0,0.0,40,Clouds,scattered clouds,20-03-2014 04:00
11396,2603,,267.65,0.0,0.0,90,Clouds,overcast clouds,20-03-2014 05:00
11397,5449,,268.98,0.0,0.0,90,Clouds,overcast clouds,20-03-2014 06:00
11398,6469,,268.97,0.0,0.0,40,Clouds,scattered clouds,20-03-2014 07:00
11399,5826,,269.09,0.0,0.0,40,Clouds,scattered clouds,20-03-2014 08:00
11400,5115,,270.61,0.0,0.0,90,Clouds,overcast clouds,20-03-2014 09:00
11401,4407,,272.38,0.25,0.0,75,Rain,light rain,20-03-2014 10:00
11402,4752,,275.32,0.3,0.0,40,Rain,light rain,20-03-2014 11:00
11403,4956,,276.88,0.48,0.0,40,Rain,light rain,20-03-2014 12:00
11404,5066,,277.85,0.4,0.0,40,Rain,light rain,20-03-2014 13:00
11405,5656,,279.01,0.64,0.0,20,Rain,light rain,20-03-2014 14:00
11406,5714,,279.47,0.0,0.0,40,Clouds,scattered clouds,20-03-2014 15:00
11407,6585,,279.6,0.0,0.0,40,Clouds,scattered clouds,20-03-2014 16:00
11408,6103,,279.63,0.0,0.0,40,Clouds,scattered clouds,20-03-2014 17:00
11409,4494,,279.07,0.0,0.0,20,Clouds,few clouds,20-03-2014 18:00
11410,3630,,278.37,0.0,0.0,20,Clouds,few clouds,20-03-2014 19:00
11411,3158,,276.09,0.0,0.0,20,Clouds,few clouds,20-03-2014 20:00
11412,3146,,275.12,0.0,0.0,20,Clouds,few clouds,20-03-2014 21:00
11413,2164,,274.54,0.0,0.0,1,Clear,sky is clear,20-03-2014 22:00
11414,1198,,273.98,0.0,0.0,1,Clear,sky is clear,20-03-2014 23:00
11415,694,,273.57,0.0,0.0,1,Clear,sky is clear,21-03-2014 00:00
11416,381,,272.78,0.0,0.0,1,Clear,sky is clear,21-03-2014 01:00
11417,300,,272.83,0.0,0.0,75,Clouds,broken clouds,21-03-2014 02:00
11418,401,,273.09,0.0,0.0,75,Clouds,broken clouds,21-03-2014 03:00
11419,775,,273.09,0.0,0.0,75,Clouds,broken clouds,21-03-2014 04:00
11420,2466,,273.0,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 05:00
11421,5409,,273.22,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 06:00
11422,6177,,273.85,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 07:00
11423,5362,,274.05,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 08:00
11424,4773,,274.57,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 09:00
11425,4578,,275.2,0.0,0.0,75,Clouds,broken clouds,21-03-2014 10:00
11426,4938,,277.3,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 11:00
11427,5301,,278.64,0.0,0.0,75,Clouds,broken clouds,21-03-2014 12:00
11428,4933,,279.24,0.0,0.0,75,Clouds,broken clouds,21-03-2014 13:00
11429,5477,,278.26,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 14:00
11430,5646,,276.73,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 15:00
11431,6290,,276.25,0.25,0.0,90,Rain,light rain,21-03-2014 16:00
11432,5519,,275.91,0.25,0.0,90,Rain,light rain,21-03-2014 17:00
11433,4478,,275.44,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 18:00
11434,3374,,274.72,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 19:00
11435,2793,,273.87,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 20:00
11436,3761,,272.67,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 21:00
11437,2474,,271.43,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 22:00
11438,1742,,270.22,0.0,0.0,90,Clouds,overcast clouds,21-03-2014 23:00
11439,992,,267.88,0.0,0.0,90,Clouds,overcast clouds,22-03-2014 00:00
11440,667,,266.18,0.0,0.0,90,Clouds,overcast clouds,22-03-2014 01:00
11441,534,,264.33,0.0,0.0,20,Clouds,few clouds,22-03-2014 02:00
11442,389,,263.19,0.0,0.0,1,Clear,sky is clear,22-03-2014 03:00
11443,373,,262.28,0.0,0.0,1,Clear,sky is clear,22-03-2014 04:00
11444,697,,261.51,0.0,0.0,1,Clear,sky is clear,22-03-2014 05:00
11445,1217,,260.6,0.0,0.0,1,Clear,sky is clear,22-03-2014 06:00
11446,1849,,260.08,0.0,0.0,20,Clouds,few clouds,22-03-2014 07:00
11447,2660,,259.84,0.0,0.0,20,Clouds,few clouds,22-03-2014 08:00
11448,3456,,260.33,0.0,0.0,20,Clouds,few clouds,22-03-2014 09:00
11449,3797,,261.5,0.0,0.0,20,Clouds,few clouds,22-03-2014 10:00
11450,4310,,262.85,0.0,0.0,20,Clouds,few clouds,22-03-2014 11:00
11451,4821,,263.9,0.0,0.0,20,Clouds,few clouds,22-03-2014 12:00
11452,4647,,265.44,0.0,0.0,20,Clouds,few clouds,22-03-2014 13:00
11453,4717,,266.12,0.0,0.0,20,Clouds,few clouds,22-03-2014 14:00
11454,4948,,266.76,0.0,0.0,20,Clouds,few clouds,22-03-2014 15:00
11455,6016,,266.71,0.0,0.0,20,Clouds,few clouds,22-03-2014 16:00
11456,4390,,266.6,0.0,0.0,40,Clouds,scattered clouds,22-03-2014 17:00
11457,3951,,266.42,0.0,0.0,75,Clouds,broken clouds,22-03-2014 18:00
11458,3415,,265.93,6.6,0.0,75,Rain,heavy intensity rain,22-03-2014 19:00
11459,2864,,264.83,0.0,0.0,40,Clouds,scattered clouds,22-03-2014 20:00
11460,2861,,264.44,0.0,0.0,20,Clouds,few clouds,22-03-2014 21:00
11461,3289,,263.86,0.0,0.0,20,Clouds,few clouds,22-03-2014 22:00
11462,1870,,263.24,0.0,0.0,1,Clear,sky is clear,22-03-2014 23:00
11463,1142,,262.75,0.0,0.0,1,Clear,sky is clear,23-03-2014 00:00
11464,730,,262.23,0.0,0.0,1,Clear,sky is clear,23-03-2014 01:00
11465,596,,261.45,0.0,0.0,1,Clear,sky is clear,23-03-2014 02:00
11466,323,,260.87,0.0,0.0,1,Clear,sky is clear,23-03-2014 03:00
11467,283,,260.14,0.0,0.0,1,Clear,sky is clear,23-03-2014 04:00
11468,435,,259.86,0.0,0.0,1,Clear,sky is clear,23-03-2014 05:00
11469,746,,259.37,0.0,0.0,1,Clear,sky is clear,23-03-2014 06:00
11470,1009,,259.05,0.0,0.0,1,Clear,sky is clear,23-03-2014 07:00
11471,1582,,259.92,0.0,0.0,75,Clouds,broken clouds,23-03-2014 08:00
11472,2405,,262.06,0.0,0.0,40,Clouds,scattered clouds,23-03-2014 09:00
11473,3279,,263.59,0.0,0.0,75,Clouds,broken clouds,23-03-2014 10:00
11474,3418,,265.16,0.0,0.0,90,Clouds,overcast clouds,23-03-2014 11:00
11475,4103,,266.25,0.0,0.0,90,Clouds,overcast clouds,23-03-2014 12:00
11476,4587,,267.06,0.0,0.0,90,Clouds,overcast clouds,23-03-2014 13:00
11477,4457,,267.89,0.0,0.0,90,Clouds,overcast clouds,23-03-2014 14:00
11478,4477,,268.5,0.0,0.0,90,Clouds,overcast clouds,23-03-2014 15:00
11479,4134,,268.67,0.0,0.0,90,Clouds,overcast clouds,23-03-2014 16:00
11480,3857,,268.99,0.0,0.0,75,Clouds,broken clouds,23-03-2014 17:00
11481,3436,,268.94,0.0,0.0,75,Clouds,broken clouds,23-03-2014 18:00
11482,2812,,268.39,0.0,0.0,75,Clouds,broken clouds,23-03-2014 19:00
11483,2480,,267.65,0.0,0.0,75,Clouds,broken clouds,23-03-2014 20:00
11484,2079,,266.6,0.0,0.0,75,Clouds,broken clouds,23-03-2014 21:00
11485,1482,,265.8,0.0,0.0,75,Clouds,broken clouds,23-03-2014 22:00
11486,903,,265.16,0.0,0.0,20,Clouds,few clouds,23-03-2014 23:00
11487,442,,264.64,0.0,0.0,90,Clouds,overcast clouds,24-03-2014 00:00
11488,303,,264.28,0.0,0.0,90,Clouds,overcast clouds,24-03-2014 01:00
11489,212,,263.7,0.0,0.0,75,Clouds,broken clouds,24-03-2014 02:00
11490,348,,263.53,0.0,0.0,75,Clouds,broken clouds,24-03-2014 03:00
11491,795,,263.41,0.0,0.0,20,Clouds,few clouds,24-03-2014 04:00
11492,2597,,262.85,0.0,0.0,40,Clouds,scattered clouds,24-03-2014 05:00
11493,5528,,262.79,0.0,0.0,75,Clouds,broken clouds,24-03-2014 06:00
11494,6529,,263.65,0.0,0.0,75,Clouds,broken clouds,24-03-2014 07:00
11495,5609,,264.7,0.0,0.0,90,Clouds,overcast clouds,24-03-2014 08:00
11496,4705,,266.64,0.0,0.0,90,Clouds,overcast clouds,24-03-2014 09:00
11497,3901,,267.72,0.25,0.0,90,Rain,light rain,24-03-2014 10:00
11498,4067,,268.87,0.25,0.0,90,Rain,light rain,24-03-2014 11:00
11499,4232,,270.51,0.25,0.0,90,Rain,light rain,24-03-2014 12:00
11500,4481,,271.14,0.31,0.0,90,Rain,light rain,24-03-2014 13:00
11501,5068,,271.52,0.28,0.0,75,Rain,light rain,24-03-2014 14:00
11502,5515,,271.93,0.25,0.0,75,Rain,light rain,24-03-2014 15:00
11503,6194,,271.93,0.25,0.0,75,Rain,light rain,24-03-2014 16:00
11504,5878,,271.59,0.0,0.0,75,Clouds,broken clouds,24-03-2014 17:00
11505,4022,,271.05,0.25,0.0,75,Rain,light rain,24-03-2014 18:00
11506,3001,,270.01,0.25,0.0,75,Rain,light rain,24-03-2014 19:00
11507,2590,,269.04,0.0,0.0,75,Clouds,broken clouds,24-03-2014 20:00
11508,2232,,268.46,0.0,0.0,75,Clouds,broken clouds,24-03-2014 21:00
11509,1420,,267.7,0.0,0.0,40,Clouds,scattered clouds,24-03-2014 22:00
11510,881,,267.68,0.0,0.0,40,Clouds,scattered clouds,24-03-2014 23:00
11511,468,,267.86,0.0,0.0,75,Clouds,broken clouds,25-03-2014 00:00
11512,306,,267.06,0.0,0.0,90,Clouds,overcast clouds,25-03-2014 01:00
11513,219,,265.12,0.0,0.0,40,Clouds,scattered clouds,25-03-2014 02:00
11514,346,,263.7,0.0,0.0,20,Clouds,few clouds,25-03-2014 03:00
11515,800,,262.54,0.0,0.0,75,Clouds,broken clouds,25-03-2014 04:00
11516,2666,,261.99,0.0,0.0,75,Clouds,broken clouds,25-03-2014 05:00
11517,5733,,260.97,0.0,0.0,20,Clouds,few clouds,25-03-2014 06:00
11518,6538,,260.63,0.0,0.0,1,Clear,sky is clear,25-03-2014 07:00
11519,5702,,260.91,0.0,0.0,1,Clear,sky is clear,25-03-2014 08:00
11520,5082,,261.77,0.0,0.0,20,Clouds,few clouds,25-03-2014 09:00
11521,4278,,262.99,0.0,0.0,20,Clouds,few clouds,25-03-2014 10:00
11522,4737,,264.46,0.0,0.0,20,Clouds,few clouds,25-03-2014 11:00
11523,4808,,265.65,0.0,0.0,40,Clouds,scattered clouds,25-03-2014 12:00
11524,4766,,266.49,0.0,0.0,20,Clouds,few clouds,25-03-2014 13:00
11525,5325,,267.4,0.0,0.0,40,Clouds,scattered clouds,25-03-2014 14:00
11526,5960,,267.71,0.0,0.0,75,Clouds,broken clouds,25-03-2014 15:00
11527,6482,,268.13,0.0,0.0,75,Clouds,broken clouds,25-03-2014 16:00
11528,6216,,268.04,0.25,0.0,90,Rain,light rain,25-03-2014 17:00
11529,4470,,267.95,0.0,0.0,90,Clouds,overcast clouds,25-03-2014 18:00
11530,3466,,267.58,0.0,0.0,75,Clouds,broken clouds,25-03-2014 19:00
11531,2808,,266.46,0.0,0.0,40,Clouds,scattered clouds,25-03-2014 20:00
11532,2303,,265.18,0.0,0.0,20,Clouds,few clouds,25-03-2014 21:00
11533,1824,,263.59,0.0,0.0,1,Clear,sky is clear,25-03-2014 22:00
11534,1037,,262.79,0.0,0.0,1,Clear,sky is clear,25-03-2014 23:00
11535,535,,262.17,0.0,0.0,1,Clear,sky is clear,26-03-2014 00:00
11536,327,,261.77,0.0,0.0,1,Clear,sky is clear,26-03-2014 01:00
11537,240,,261.51,0.0,0.0,1,Clear,sky is clear,26-03-2014 02:00
11538,367,,261.57,0.0,0.0,1,Clear,sky is clear,26-03-2014 03:00
11539,843,,261.79,0.0,0.0,1,Clear,sky is clear,26-03-2014 04:00
11540,2686,,261.86,0.0,0.0,1,Clear,sky is clear,26-03-2014 05:00
11541,5705,,262.67,0.0,0.0,75,Clouds,broken clouds,26-03-2014 06:00
11542,6641,,263.87,0.0,0.0,75,Clouds,broken clouds,26-03-2014 07:00
11543,5909,,265.15,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 08:00
11544,4926,,266.58,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 09:00
11545,4397,,267.6,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 10:00
11546,4681,,270.31,0.0,0.0,75,Clouds,broken clouds,26-03-2014 11:00
11547,5007,,272.9,0.0,0.0,75,Clouds,broken clouds,26-03-2014 12:00
11548,4857,,274.18,0.0,0.0,75,Clouds,broken clouds,26-03-2014 13:00
11549,5384,,275.71,0.0,0.0,75,Clouds,broken clouds,26-03-2014 14:00
11550,5901,,276.36,0.0,0.0,75,Clouds,broken clouds,26-03-2014 15:00
11551,6470,,276.84,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 16:00
11552,6299,,277.34,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 17:00
11553,4715,,277.41,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 18:00
11554,3245,,276.82,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 19:00
11555,3192,,276.32,0.0,0.0,75,Clouds,broken clouds,26-03-2014 20:00
11556,4486,,276.03,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 21:00
11557,2168,,276.58,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 22:00
11558,1298,,277.07,0.0,0.0,90,Clouds,overcast clouds,26-03-2014 23:00
11559,696,,277.37,0.0,0.0,90,Clouds,overcast clouds,27-03-2014 00:00
11560,342,,277.54,0.0,0.0,90,Clouds,overcast clouds,27-03-2014 01:00
11561,237,,277.35,0.0,0.0,90,Clouds,overcast clouds,27-03-2014 02:00
11562,339,,277.06,0.0,0.0,90,Clouds,overcast clouds,27-03-2014 03:00
11563,834,,276.72,0.0,0.0,90,Clouds,overcast clouds,27-03-2014 04:00
11564,2693,,276.67,0.25,0.0,90,Rain,light rain,27-03-2014 05:00
11565,5217,,276.7,0.25,0.0,90,Rain,light rain,27-03-2014 06:00
11566,6218,,276.58,0.25,0.0,90,Rain,light rain,27-03-2014 07:00
11567,5646,,276.45,0.25,0.0,90,Rain,light rain,27-03-2014 08:00
11568,5480,,276.45,0.26,0.0,90,Rain,light rain,27-03-2014 09:00
11569,4360,,276.39,0.28,0.0,90,Rain,light rain,27-03-2014 10:00
11570,4656,,276.47,0.28,0.0,90,Rain,light rain,27-03-2014 11:00
11571,5092,,276.47,0.44,0.0,90,Rain,light rain,27-03-2014 12:00
11572,5078,,276.43,0.94,0.0,90,Rain,light rain,27-03-2014 13:00
11573,5295,,276.36,2.05,0.0,90,Rain,moderate rain,27-03-2014 14:00
11574,5713,,275.8,1.87,0.0,90,Rain,moderate rain,27-03-2014 15:00
11575,6060,,274.57,1.14,0.0,90,Rain,moderate rain,27-03-2014 16:00
11576,5661,,273.95,0.59,0.0,90,Rain,light rain,27-03-2014 17:00
11577,4491,,273.89,0.52,0.0,90,Rain,light rain,27-03-2014 18:00
11578,3020,,273.85,0.71,0.0,90,Rain,light rain,27-03-2014 19:00
11579,2712,,273.51,0.36,0.0,90,Rain,light rain,27-03-2014 20:00
11580,2497,,273.28,0.32,0.0,90,Rain,light rain,27-03-2014 21:00
11581,1925,,272.87,0.25,0.0,90,Rain,light rain,27-03-2014 22:00
11582,1074,,272.68,0.25,0.0,90,Rain,light rain,27-03-2014 23:00
11583,582,,272.52,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 00:00
11584,376,,272.46,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 01:00
11585,286,,272.39,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 02:00
11586,429,,272.32,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 03:00
11587,799,,272.02,0.3,0.0,90,Rain,light rain,28-03-2014 04:00
11588,2532,,271.8,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 05:00
11589,5471,,271.24,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 06:00
11590,6342,,270.41,0.0,0.0,40,Clouds,scattered clouds,28-03-2014 07:00
11591,5889,,270.28,0.0,0.0,75,Clouds,broken clouds,28-03-2014 08:00
11592,5116,,270.9,0.25,0.0,40,Rain,light rain,28-03-2014 09:00
11593,4774,,272.11,0.44,0.0,20,Rain,light rain,28-03-2014 10:00
11594,5146,,273.27,0.58,0.0,20,Rain,light rain,28-03-2014 11:00
11595,5638,,274.46,0.68,0.0,75,Rain,light rain,28-03-2014 12:00
11596,5777,,275.01,0.6,0.0,75,Rain,light rain,28-03-2014 13:00
11597,5674,,275.5,0.36,0.0,75,Rain,light rain,28-03-2014 14:00
11598,6172,,275.55,0.25,0.0,90,Rain,light rain,28-03-2014 15:00
11599,6421,,275.64,0.25,0.0,90,Rain,light rain,28-03-2014 16:00
11600,5974,,274.98,0.25,0.0,90,Rain,light rain,28-03-2014 17:00
11601,4869,,274.52,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 18:00
11602,3645,,274.27,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 19:00
11603,2859,,273.45,0.0,0.0,90,Clouds,overcast clouds,28-03-2014 20:00
11604,2786,,272.52,0.25,0.0,90,Rain,light rain,28-03-2014 21:00
11605,2584,,271.28,0.25,0.0,40,Rain,light rain,28-03-2014 22:00
11606,1661,,270.6,0.0,0.0,1,Clear,sky is clear,28-03-2014 23:00
11607,1074,,269.72,0.0,0.0,1,Clear,sky is clear,29-03-2014 00:00
11608,644,,269.19,0.0,0.0,20,Clouds,few clouds,29-03-2014 01:00
11609,561,,268.68,0.0,0.0,1,Clear,sky is clear,29-03-2014 02:00
11610,386,,267.96,0.0,0.0,1,Clear,sky is clear,29-03-2014 03:00
11611,372,,267.37,0.0,0.0,1,Clear,sky is clear,29-03-2014 04:00
11612,701,,266.88,0.0,0.0,1,Clear,sky is clear,29-03-2014 05:00
11613,1300,,266.19,0.0,0.0,1,Clear,sky is clear,29-03-2014 06:00
11614,2084,,265.84,0.0,0.0,20,Clouds,few clouds,29-03-2014 07:00
11615,3057,,267.75,0.0,0.0,1,Clear,sky is clear,29-03-2014 08:00
11616,4140,,270.65,0.0,0.0,1,Clear,sky is clear,29-03-2014 09:00
11617,4112,,273.59,0.0,0.0,1,Clear,sky is clear,29-03-2014 10:00
11618,4579,,275.53,0.25,0.0,1,Rain,light rain,29-03-2014 11:00
11619,4917,,276.46,0.25,0.0,1,Rain,light rain,29-03-2014 12:00
11620,5225,,277.17,0.25,0.0,1,Rain,light rain,29-03-2014 13:00
11621,5114,,278.04,0.0,0.0,20,Clouds,few clouds,29-03-2014 14:00
11622,4780,,278.55,0.0,0.0,20,Clouds,few clouds,29-03-2014 15:00
11623,4815,,279.19,0.0,0.0,20,Clouds,few clouds,29-03-2014 16:00
11624,4665,,279.12,0.0,0.0,20,Clouds,few clouds,29-03-2014 17:00
11625,4283,,278.74,0.0,0.0,20,Clouds,few clouds,29-03-2014 18:00
11626,3956,,277.82,0.0,0.0,20,Clouds,few clouds,29-03-2014 19:00
11627,2970,,276.41,0.0,0.0,40,Clouds,scattered clouds,29-03-2014 20:00
11628,2877,,275.86,0.0,0.0,40,Clouds,scattered clouds,29-03-2014 21:00
11629,3008,,275.6,0.0,0.0,40,Clouds,scattered clouds,29-03-2014 22:00
11630,2507,,275.33,0.0,0.0,20,Clouds,few clouds,29-03-2014 23:00
11631,1472,,275.17,0.0,0.0,1,Clear,sky is clear,30-03-2014 00:00
11632,748,,275.35,0.0,0.0,1,Clear,sky is clear,30-03-2014 01:00
11633,579,,275.78,0.0,0.0,20,Clouds,few clouds,30-03-2014 02:00
11634,350,,276.27,0.0,0.0,75,Clouds,broken clouds,30-03-2014 03:00
11635,292,,276.81,0.0,0.0,40,Clouds,scattered clouds,30-03-2014 04:00
11636,496,,276.96,0.0,0.0,75,Clouds,broken clouds,30-03-2014 05:00
11637,834,,276.92,0.0,0.0,40,Clouds,scattered clouds,30-03-2014 06:00
11638,1158,,276.61,0.0,0.0,20,Clouds,few clouds,30-03-2014 07:00
11639,1799,,277.54,0.0,0.0,40,Clouds,scattered clouds,30-03-2014 08:00
